,label_name,label,path
402,bed,1,ab5d7179_nohash_0.wav
403,bed,1,ab71c9a7_nohash_0.wav
404,bed,1,ab7b5acd_nohash_0.wav
405,bed,1,ab81c9c8_nohash_0.wav
406,bed,1,aba19127_nohash_0.wav
407,bed,1,ac652c60_nohash_0.wav
408,bed,1,ac7840d8_nohash_0.wav
409,bed,1,acde7e73_nohash_0.wav
410,bed,1,acfd3bc3_nohash_0.wav
411,bed,1,ad1429cf_nohash_0.wav
412,bed,1,ad340ed7_nohash_0.wav
413,bed,1,ad5aeec2_nohash_0.wav
414,bed,1,ad63d93c_nohash_0.wav
415,bed,1,ad6a46f1_nohash_0.wav
416,bed,1,ad6a46f1_nohash_1.wav
417,bed,1,ad89eb1e_nohash_0.wav
418,bed,1,adb45ef2_nohash_0.wav
419,bed,1,adc216c5_nohash_0.wav
420,bed,1,adebe223_nohash_0.wav
421,bed,1,adebe223_nohash_1.wav
422,bed,1,ae04cdbe_nohash_0.wav
423,bed,1,ae82c78c_nohash_0.wav
424,bed,1,ae927455_nohash_0.wav
425,bed,1,aeb99b1c_nohash_0.wav
426,bed,1,af30314d_nohash_0.wav
427,bed,1,af7a8296_nohash_0.wav
428,bed,1,afabfa0e_nohash_0.wav
429,bed,1,afb9e62e_nohash_0.wav
430,bed,1,afb9e62e_nohash_1.wav
431,bed,1,afbec28d_nohash_0.wav
432,bed,1,aff582a1_nohash_0.wav
433,bed,1,b00c4c53_nohash_0.wav
434,bed,1,b00dff7e_nohash_0.wav
435,bed,1,b06c19b0_nohash_0.wav
436,bed,1,b087aa0e_nohash_0.wav
437,bed,1,b0bad4a9_nohash_0.wav
438,bed,1,b0c0197e_nohash_0.wav
439,bed,1,b0c0197e_nohash_1.wav
440,bed,1,b0f24c9b_nohash_0.wav
441,bed,1,b0f24c9b_nohash_1.wav
442,bed,1,b1114e4f_nohash_0.wav
443,bed,1,b12bef84_nohash_0.wav
444,bed,1,b12bef84_nohash_1.wav
445,bed,1,b12bef84_nohash_2.wav
446,bed,1,b1426003_nohash_0.wav
447,bed,1,b15fc37d_nohash_0.wav
448,bed,1,b16f2d0d_nohash_0.wav
449,bed,1,b1df80c0_nohash_0.wav
450,bed,1,b1df80c0_nohash_1.wav
451,bed,1,b1edd209_nohash_0.wav
452,bed,1,b1f8326d_nohash_0.wav
453,bed,1,b1f8326d_nohash_1.wav
454,bed,1,b21f0fa4_nohash_0.wav
455,bed,1,b25b6065_nohash_0.wav
456,bed,1,b26343e9_nohash_0.wav
457,bed,1,b26343e9_nohash_1.wav
458,bed,1,b26343e9_nohash_2.wav
459,bed,1,b2e2773a_nohash_0.wav
460,bed,1,b2e2773a_nohash_1.wav
461,bed,1,b2fbe484_nohash_0.wav
462,bed,1,b31ad508_nohash_0.wav
463,bed,1,b3327675_nohash_0.wav
464,bed,1,b3327675_nohash_1.wav
465,bed,1,b3849d6e_nohash_0.wav
466,bed,1,b3bb4dd6_nohash_0.wav
467,bed,1,b3bb4dd6_nohash_1.wav
468,bed,1,b3bdded5_nohash_0.wav
469,bed,1,b3bdded5_nohash_1.wav
470,bed,1,b41a92a3_nohash_0.wav
471,bed,1,b41a92a3_nohash_1.wav
472,bed,1,b433332a_nohash_0.wav
473,bed,1,b43c8f2f_nohash_0.wav
474,bed,1,b43c8f2f_nohash_1.wav
475,bed,1,b43de700_nohash_0.wav
476,bed,1,b4604db4_nohash_0.wav
477,bed,1,b46e8153_nohash_0.wav
478,bed,1,b46e8153_nohash_1.wav
479,bed,1,b487da60_nohash_0.wav
480,bed,1,b49caed3_nohash_0.wav
481,bed,1,b4aa9fef_nohash_0.wav
482,bed,1,b52bd596_nohash_0.wav
483,bed,1,b52bd596_nohash_1.wav
484,bed,1,b5552931_nohash_0.wav
485,bed,1,b55a09be_nohash_0.wav
486,bed,1,b55a09be_nohash_1.wav
487,bed,1,b55a09be_nohash_2.wav
488,bed,1,b5935410_nohash_0.wav
489,bed,1,b5d1e505_nohash_0.wav
490,bed,1,b5d1e505_nohash_1.wav
491,bed,1,b6091c84_nohash_0.wav
492,bed,1,b6091c84_nohash_1.wav
493,bed,1,b65f6015_nohash_0.wav
494,bed,1,b6ebe225_nohash_0.wav
495,bed,1,b6ebe225_nohash_1.wav
496,bed,1,b7016c27_nohash_0.wav
497,bed,1,b71ebf79_nohash_0.wav
498,bed,1,b72e58c9_nohash_0.wav
499,bed,1,b7a0754f_nohash_0.wav
500,bed,1,b7a6f709_nohash_0.wav
501,bed,1,b7a6f709_nohash_1.wav
502,bed,1,b80d6c5e_nohash_0.wav
503,bed,1,b80d6c5e_nohash_1.wav
504,bed,1,b83c1acf_nohash_0.wav
505,bed,1,b843de62_nohash_0.wav
506,bed,1,b87bdb22_nohash_0.wav
507,bed,1,b8897f1c_nohash_0.wav
508,bed,1,b8897f1c_nohash_1.wav
509,bed,1,b8c48ffb_nohash_0.wav
510,bed,1,b8c48ffb_nohash_1.wav
511,bed,1,b93528e3_nohash_0.wav
512,bed,1,b959cd0c_nohash_0.wav
513,bed,1,b97c9f77_nohash_0.wav
514,bed,1,b9cccd01_nohash_0.wav
515,bed,1,b9f46737_nohash_0.wav
516,bed,1,ba59cab3_nohash_0.wav
517,bed,1,ba676390_nohash_0.wav
518,bed,1,bab36420_nohash_0.wav
519,bed,1,baf01c1f_nohash_0.wav
520,bed,1,bb31b82b_nohash_0.wav
521,bed,1,bbaa7946_nohash_0.wav
522,bed,1,bbb2eb5b_nohash_0.wav
523,bed,1,bbd0bbd0_nohash_0.wav
524,bed,1,bc065a17_nohash_0.wav
525,bed,1,bc065a17_nohash_1.wav
526,bed,1,bc065a17_nohash_2.wav
527,bed,1,bca56796_nohash_0.wav
528,bed,1,bcdaa7a9_nohash_0.wav
529,bed,1,bd061bef_nohash_0.wav
530,bed,1,bd2db1a5_nohash_0.wav
531,bed,1,bd8412df_nohash_0.wav
532,bed,1,bdb90d38_nohash_0.wav
533,bed,1,bdb90d38_nohash_1.wav
534,bed,1,bdee441c_nohash_0.wav
535,bed,1,be7a5b2d_nohash_0.wav
536,bed,1,be7fa0a3_nohash_0.wav
537,bed,1,be7fa0a3_nohash_1.wav
538,bed,1,be91a00a_nohash_0.wav
539,bed,1,bed06fac_nohash_0.wav
540,bed,1,bed06fac_nohash_1.wav
541,bed,1,bed06fac_nohash_2.wav
542,bed,1,bf4af1af_nohash_0.wav
543,bed,1,bf4af1af_nohash_1.wav
544,bed,1,bf4af1af_nohash_2.wav
545,bed,1,bf5d409d_nohash_0.wav
546,bed,1,bf5d409d_nohash_1.wav
547,bed,1,bf70feda_nohash_0.wav
548,bed,1,bf90a57a_nohash_0.wav
549,bed,1,bfa63751_nohash_0.wav
550,bed,1,bfb10243_nohash_0.wav
551,bed,1,c0445658_nohash_0.wav
552,bed,1,c08585c1_nohash_0.wav
553,bed,1,c08e5058_nohash_0.wav
554,bed,1,c099668c_nohash_0.wav
555,bed,1,c099668c_nohash_1.wav
556,bed,1,c099668c_nohash_2.wav
557,bed,1,c099668c_nohash_3.wav
558,bed,1,c0c701f1_nohash_0.wav
559,bed,1,c0c701f1_nohash_1.wav
560,bed,1,c0e0f834_nohash_0.wav
561,bed,1,c0e0f834_nohash_1.wav
562,bed,1,c0e0f834_nohash_2.wav
563,bed,1,c0f8f4df_nohash_0.wav
564,bed,1,c0fb6812_nohash_0.wav
565,bed,1,c0fb6812_nohash_1.wav
566,bed,1,c120e80e_nohash_0.wav
567,bed,1,c1d39ce8_nohash_0.wav
568,bed,1,c1d39ce8_nohash_1.wav
569,bed,1,c1e0e8e3_nohash_0.wav
570,bed,1,c1eebc0b_nohash_0.wav
571,bed,1,c205e625_nohash_0.wav
572,bed,1,c205e625_nohash_1.wav
573,bed,1,c22d3f18_nohash_0.wav
574,bed,1,c245d3d7_nohash_0.wav
575,bed,1,c245d3d7_nohash_1.wav
576,bed,1,c24d96eb_nohash_0.wav
577,bed,1,c256377f_nohash_0.wav
578,bed,1,c256377f_nohash_1.wav
579,bed,1,c25a032b_nohash_0.wav
580,bed,1,c2aeb59d_nohash_0.wav
581,bed,1,c2bc4489_nohash_0.wav
582,bed,1,c2d74084_nohash_0.wav
583,bed,1,c33682f0_nohash_0.wav
584,bed,1,c37a72d3_nohash_0.wav
585,bed,1,c38720cb_nohash_0.wav
586,bed,1,c38720cb_nohash_1.wav
587,bed,1,c392e01d_nohash_0.wav
588,bed,1,c4500713_nohash_0.wav
589,bed,1,c4cfbe43_nohash_0.wav
590,bed,1,c4e1f6e0_nohash_0.wav
591,bed,1,c4f875a9_nohash_0.wav
592,bed,1,c4f875a9_nohash_1.wav
593,bed,1,c4f875a9_nohash_2.wav
594,bed,1,c4f875a9_nohash_3.wav
595,bed,1,c50225fa_nohash_0.wav
596,bed,1,c50225fa_nohash_1.wav
597,bed,1,c50225fa_nohash_2.wav
598,bed,1,c518d1b1_nohash_0.wav
599,bed,1,c53b335a_nohash_0.wav
600,bed,1,c578beb0_nohash_0.wav
601,bed,1,c5e3817f_nohash_0.wav
602,bed,1,c634a189_nohash_0.wav
603,bed,1,c68cf200_nohash_0.wav
604,bed,1,c692524d_nohash_0.wav
605,bed,1,c692524d_nohash_1.wav
606,bed,1,c6ca5d01_nohash_0.wav
607,bed,1,c6ca5d01_nohash_1.wav
608,bed,1,c6ee87a7_nohash_0.wav
609,bed,1,c7124b73_nohash_0.wav
610,bed,1,c7124b73_nohash_1.wav
611,bed,1,c7124b73_nohash_2.wav
612,bed,1,c71e3acc_nohash_0.wav
613,bed,1,c71e3acc_nohash_1.wav
614,bed,1,c781f251_nohash_0.wav
615,bed,1,c79159aa_nohash_0.wav
616,bed,1,c7aa72e6_nohash_0.wav
617,bed,1,c7aaad67_nohash_0.wav
618,bed,1,c842b5e4_nohash_0.wav
619,bed,1,c842b5e4_nohash_1.wav
620,bed,1,c84f9b5c_nohash_0.wav
621,bed,1,c8771f88_nohash_0.wav
622,bed,1,c885a039_nohash_0.wav
